corpus,run,fold,score
bnc,12,9,0.65222101841820157
bnc,13,0,0.64030335861321774
bnc,13,1,0.64138678223185264
bnc,13,2,0.68255687973997836
bnc,13,3,0.70205850487540633
bnc,13,4,0.67822318526543879
bnc,13,5,0.70173535791757047
bnc,13,6,0.68039003250270857
bnc,13,7,0.66522210184182018
bnc,13,8,0.68147345612134347
bnc,13,9,0.64030335861321774
bnc,14,0,0.65655471289274103
bnc,14,1,0.66630552546045507
bnc,14,2,0.67172264355362943
bnc,14,3,0.66847237269772486
bnc,14,4,0.72697724810400866
bnc,14,5,0.68329718004338391
bnc,14,6,0.66305525460455039
bnc,14,7,0.64463705308775732
bnc,14,8,0.65655471289274103
bnc,14,9,0.67063921993499453
bnc,15,0,0.66738894907908997
bnc,15,1,0.66305525460455039
bnc,15,2,0.6901408450704225
bnc,15,3,0.65655471289274103
bnc,15,4,0.67280606717226432
bnc,15,5,0.66811279826464209
bnc,15,6,0.68580715059588304
bnc,15,7,0.65113759479956668
bnc,15,8,0.66413867822318529
bnc,15,9,0.68580715059588304
bnc,16,0,0.68689057421451782
bnc,16,1,0.66305525460455039
bnc,16,2,0.70422535211267601
bnc,16,3,0.68472372697724815
bnc,16,4,0.65113759479956668
bnc,16,5,0.66485900216919736
bnc,16,6,0.6912242686890574
bnc,16,7,0.66847237269772486
bnc,16,8,0.65655471289274103
bnc,16,9,0.63813651137594796
bnc,17,0,0.6912242686890574
bnc,17,1,0.67388949079089921
bnc,17,2,0.65980498374864571
bnc,17,3,0.68797399783315272
bnc,17,4,0.67172264355362943
bnc,17,5,0.63991323210412143
bnc,17,6,0.66955579631635964
bnc,17,7,0.68905742145178761
bnc,17,8,0.67280606717226432
bnc,17,9,0.68905742145178761
bnc,18,0,0.65113759479956668
bnc,18,1,0.68255687973997836
bnc,18,2,0.69447453954496208
bnc,18,3,0.67930660888407368
bnc,18,4,0.67822318526543879
bnc,18,5,0.67787418655097609
bnc,18,6,0.676056338028169
bnc,18,7,0.65005417118093178
bnc,18,8,0.66630552546045507
bnc,18,9,0.66305525460455039
bnc,19,0,0.65005417118093178
bnc,19,1,0.67388949079089921
bnc,19,2,0.67063921993499453
bnc,19,3,0.66305525460455039
bnc,19,4,0.70314192849404122
bnc,19,5,0.67136659436008672
bnc,19,6,0.67172264355362943
bnc,19,7,0.676056338028169
bnc,19,8,0.66738894907908997
bnc,19,9,0.66305525460455039
bnc,20,0,0.65872156013001082
bnc,20,1,0.66955579631635964
bnc,20,2,0.6619718309859155
bnc,20,3,0.66847237269772486
bnc,20,4,0.66738894907908997
bnc,20,5,0.67028199566160518
bnc,20,6,0.68580715059588304
bnc,20,7,0.68797399783315272
bnc,20,8,0.67063921993499453
bnc,20,9,0.66738894907908997
bnc,21,0,0.68147345612134347
bnc,21,1,0.66630552546045507
bnc,21,2,0.70747562296858069
bnc,21,3,0.65330444203683635
bnc,21,4,0.66305525460455039
bnc,21,5,0.67678958785249455
bnc,21,6,0.65113759479956668
bnc,21,7,0.65872156013001082
bnc,21,8,0.68147345612134347
bnc,21,9,0.69447453954496208
bnc,22,0,0.67063921993499453
bnc,22,1,0.67497291440953411
bnc,22,2,0.67280606717226432
bnc,22,3,0.66955579631635964
bnc,22,4,0.68039003250270857
bnc,22,5,0.66594360086767901
bnc,22,6,0.70205850487540633
bnc,22,7,0.65005417118093178
bnc,22,8,0.68255687973997836
bnc,22,9,0.65222101841820157
bnc,23,0,0.64572047670639221
bnc,23,1,0.66413867822318529
bnc,23,2,0.68905742145178761
bnc,23,3,0.66305525460455039
bnc,23,4,0.69230769230769229
bnc,23,5,0.66052060737527118
bnc,23,6,0.67388949079089921
bnc,23,7,0.67822318526543879
bnc,23,8,0.65980498374864571
bnc,23,9,0.67388949079089921
bnc,24,0,0.67497291440953411
bnc,24,1,0.67172264355362943
bnc,24,2,0.65222101841820157
bnc,24,3,0.65438786565547125
bnc,24,4,0.67930660888407368
bnc,24,5,0.675704989154013
bnc,24,6,0.65113759479956668
bnc,24,7,0.66413867822318529
bnc,24,8,0.67930660888407368
bnc,24,9,0.69555796316359697
speeddate,0,0,0.72222222222222221
speeddate,0,1,0.75126903553299496
speeddate,0,2,0.71212121212121215
speeddate,0,3,0.73604060913705582
speeddate,0,4,0.77272727272727271
speeddate,0,5,0.70202020202020199
speeddate,0,6,0.6649746192893401
speeddate,0,7,0.69191919191919193
speeddate,0,8,0.73096446700507611
speeddate,0,9,0.71717171717171713
speeddate,1,0,0.6767676767676768
speeddate,1,1,0.71573604060913709
speeddate,1,2,0.70202020202020199
speeddate,1,3,0.74619289340101524
speeddate,1,4,0.75252525252525249
speeddate,1,5,0.65151515151515149
speeddate,1,6,0.76142131979695427
speeddate,1,7,0.68686868686868685
speeddate,1,8,0.64467005076142136
speeddate,1,9,0.74747474747474751
speeddate,2,0,0.68181818181818177
speeddate,2,1,0.69543147208121825
speeddate,2,2,0.69696969696969702
speeddate,2,3,0.67512690355329952
speeddate,2,4,0.72222222222222221
speeddate,2,5,0.68686868686868685
speeddate,2,6,0.71065989847715738
speeddate,2,7,0.72222222222222221
speeddate,2,8,0.75126903553299496
speeddate,2,9,0.69191919191919193
speeddate,3,0,0.6767676767676768
speeddate,3,1,0.70050761421319796
speeddate,3,2,0.75252525252525249
speeddate,3,3,0.69035532994923854
speeddate,3,4,0.74747474747474751
speeddate,3,5,0.72222222222222221
speeddate,3,6,0.71573604060913709
speeddate,3,7,0.69696969696969702
speeddate,3,8,0.70558375634517767
speeddate,3,9,0.64646464646464652
speeddate,4,0,0.70202020202020199
speeddate,4,1,0.6649746192893401
speeddate,4,2,0.73737373737373735
speeddate,4,3,0.76142131979695427
speeddate,4,4,0.69696969696969702
speeddate,4,5,0.75252525252525249
speeddate,4,6,0.69035532994923854
speeddate,4,7,0.72222222222222221
speeddate,4,8,0.7208121827411168
speeddate,4,9,0.71717171717171713
speeddate,5,0,0.68686868686868685
speeddate,5,1,0.71065989847715738
speeddate,5,2,0.76767676767676762
speeddate,5,3,0.7258883248730964
speeddate,5,4,0.72727272727272729
speeddate,5,5,0.75252525252525249
speeddate,5,6,0.64974619289340096
speeddate,5,7,0.65656565656565657
speeddate,5,8,0.71065989847715738
speeddate,5,9,0.73737373737373735
speeddate,6,0,0.66666666666666663
speeddate,6,1,0.68527918781725883
speeddate,6,2,0.72727272727272729
speeddate,6,3,0.69543147208121825
speeddate,6,4,0.69696969696969702
speeddate,6,5,0.75757575757575757
speeddate,6,6,0.68527918781725883
speeddate,6,7,0.65151515151515149
speeddate,6,8,0.73604060913705582
speeddate,6,9,0.70707070707070707
speeddate,7,0,0.68181818181818177
speeddate,7,1,0.68527918781725883
speeddate,7,2,0.72222222222222221
speeddate,7,3,0.7208121827411168
speeddate,7,4,0.74747474747474751
speeddate,7,5,0.63131313131313127
speeddate,7,6,0.75634517766497467
speeddate,7,7,0.67171717171717171
speeddate,7,8,0.73096446700507611
speeddate,7,9,0.71717171717171713
speeddate,8,0,0.72222222222222221
speeddate,8,1,0.68527918781725883
speeddate,8,2,0.74747474747474751
speeddate,8,3,0.68020304568527923
speeddate,8,4,0.75252525252525249
speeddate,8,5,0.68686868686868685
speeddate,8,6,0.69543147208121825
speeddate,8,7,0.72222222222222221
speeddate,8,8,0.71065989847715738
speeddate,8,9,0.71717171717171713
speeddate,9,0,0.68181818181818177
speeddate,9,1,0.65482233502538068
speeddate,9,2,0.69696969696969702
speeddate,9,3,0.7766497461928934
speeddate,9,4,0.73737373737373735
speeddate,9,5,0.72727272727272729
speeddate,9,6,0.74619289340101524
speeddate,9,7,0.66161616161616166
speeddate,9,8,0.7208121827411168
speeddate,9,9,0.70707070707070707
speeddate,10,0,0.68181818181818177
speeddate,10,1,0.69543147208121825
speeddate,10,2,0.68686868686868685
speeddate,10,3,0.73604060913705582
speeddate,10,4,0.73737373737373735
speeddate,10,5,0.69696969696969702
speeddate,10,6,0.70050761421319796
speeddate,10,7,0.73232323232323238
speeddate,10,8,0.67512690355329952
speeddate,10,9,0.70707070707070707
speeddate,11,0,0.69696969696969702
speeddate,11,1,0.74111675126903553
speeddate,11,2,0.69696969696969702
speeddate,11,3,0.74619289340101524
speeddate,11,4,0.69191919191919193
speeddate,11,5,0.68181818181818177
speeddate,11,6,0.7208121827411168
speeddate,11,7,0.71717171717171713
speeddate,11,8,0.76142131979695427
speeddate,11,9,0.72222222222222221
speeddate,12,0,0.76262626262626265
speeddate,12,1,0.67005076142131981
speeddate,12,2,0.72222222222222221
speeddate,12,3,0.71573604060913709
speeddate,12,4,0.74242424242424243
speeddate,12,5,0.70707070707070707
speeddate,12,6,0.6649746192893401
speeddate,12,7,0.75757575757575757
speeddate,12,8,0.7208121827411168
speeddate,12,9,0.69696969696969702
speeddate,13,0,0.70707070707070707
speeddate,13,1,0.76142131979695427
speeddate,13,2,0.66161616161616166
speeddate,13,3,0.69035532994923854
speeddate,13,4,0.70707070707070707
speeddate,13,5,0.70202020202020199
speeddate,13,6,0.71573604060913709
speeddate,13,7,0.71212121212121215
speeddate,13,8,0.69543147208121825
speeddate,13,9,0.71717171717171713
speeddate,14,0,0.73232323232323238
speeddate,14,1,0.67005076142131981
speeddate,14,2,0.79797979797979801
speeddate,14,3,0.69543147208121825
speeddate,14,4,0.79292929292929293
speeddate,14,5,0.68181818181818177
speeddate,14,6,0.71065989847715738
speeddate,14,7,0.70707070707070707
speeddate,14,8,0.7208121827411168
speeddate,14,9,0.68686868686868685
speeddate,15,0,0.61111111111111116
speeddate,15,1,0.71573604060913709
speeddate,15,2,0.69696969696969702
speeddate,15,3,0.69035532994923854
speeddate,15,4,0.74242424242424243
speeddate,15,5,0.71212121212121215
speeddate,15,6,0.75634517766497467
speeddate,15,7,0.71717171717171713
speeddate,15,8,0.68527918781725883
speeddate,15,9,0.71717171717171713
speeddate,16,0,0.72727272727272729
speeddate,16,1,0.69035532994923854
speeddate,16,2,0.68686868686868685
speeddate,16,3,0.7258883248730964
speeddate,16,4,0.69696969696969702
speeddate,16,5,0.74747474747474751
speeddate,16,6,0.71065989847715738
speeddate,16,7,0.71212121212121215
speeddate,16,8,0.69543147208121825
speeddate,16,9,0.73737373737373735
speeddate,17,0,0.76767676767676762
speeddate,17,1,0.70050761421319796
speeddate,17,2,0.68181818181818177
speeddate,17,3,0.74111675126903553
speeddate,17,4,0.71717171717171713
speeddate,17,5,0.70202020202020199
speeddate,17,6,0.69543147208121825
speeddate,17,7,0.75252525252525249
speeddate,17,8,0.71573604060913709
speeddate,17,9,0.70202020202020199
speeddate,18,0,0.72727272727272729
speeddate,18,1,0.7208121827411168
speeddate,18,2,0.76767676767676762
speeddate,18,3,0.70558375634517767
speeddate,18,4,0.69191919191919193
speeddate,18,5,0.68686868686868685
speeddate,18,6,0.7208121827411168
speeddate,18,7,0.70202020202020199
speeddate,18,8,0.68527918781725883
speeddate,18,9,0.71212121212121215
speeddate,19,0,0.6262626262626263
speeddate,19,1,0.73604060913705582
speeddate,19,2,0.69191919191919193
speeddate,19,3,0.65989847715736039
speeddate,19,4,0.73232323232323238
speeddate,19,5,0.73232323232323238
speeddate,19,6,0.7208121827411168
speeddate,19,7,0.69696969696969702
speeddate,19,8,0.69035532994923854
speeddate,19,9,0.76767676767676762
speeddate,20,0,0.72727272727272729
speeddate,20,1,0.69543147208121825
speeddate,20,2,0.71717171717171713
speeddate,20,3,0.69543147208121825
speeddate,20,4,0.68181818181818177
speeddate,20,5,0.73232323232323238
speeddate,20,6,0.71065989847715738
speeddate,20,7,0.64646464646464652
speeddate,20,8,0.73096446700507611
speeddate,20,9,0.74242424242424243
speeddate,21,0,0.72727272727272729
speeddate,21,1,0.64974619289340096
speeddate,21,2,0.76262626262626265
speeddate,21,3,0.71573604060913709
speeddate,21,4,0.6767676767676768
speeddate,21,5,0.73737373737373735
speeddate,21,6,0.69543147208121825
speeddate,21,7,0.71717171717171713
speeddate,21,8,0.71573604060913709
speeddate,21,9,0.73737373737373735
speeddate,22,0,0.65151515151515149
speeddate,22,1,0.70558375634517767
speeddate,22,2,0.71212121212121215
speeddate,22,3,0.7208121827411168
speeddate,22,4,0.67171717171717171
speeddate,22,5,0.71717171717171713
speeddate,22,6,0.73096446700507611
speeddate,22,7,0.76767676767676762
speeddate,22,8,0.65989847715736039
speeddate,22,9,0.74747474747474751
speeddate,23,0,0.6767676767676768
speeddate,23,1,0.71065989847715738
speeddate,23,2,0.66161616161616166
speeddate,23,3,0.75634517766497467
speeddate,23,4,0.73232323232323238
speeddate,23,5,0.69191919191919193
speeddate,23,6,0.73096446700507611
speeddate,23,7,0.72727272727272729
speeddate,23,8,0.75634517766497467
speeddate,23,9,0.74242424242424243
speeddate,24,0,0.71212121212121215
speeddate,24,1,0.73604060913705582
speeddate,24,2,0.6767676767676768
speeddate,24,3,0.71065989847715738
speeddate,24,4,0.69191919191919193
speeddate,24,5,0.72222222222222221
speeddate,24,6,0.73096446700507611
speeddate,24,7,0.71212121212121215
speeddate,24,8,0.71573604060913709
speeddate,24,9,0.70707070707070707
